train_dataset,test_dataset,pheno,num_train,num_test,pos_rate,sig_ground_truth,r_ground_truth
hbn,abcd,mr,204,48,0.0294,0.0,-0.0303703609138431
hbn,abcd,mr,204,64,0.0181,0.0,-0.0303703609138431
hbn,abcd,mr,204,85,0.0224,0.0,-0.0303703609138431
hbn,abcd,mr,204,114,0.0207,0.0,-0.0303703609138431
hbn,abcd,mr,204,153,0.032,0.0,-0.0303703609138431
hbn,abcd,mr,204,204,0.032,0.0,-0.0303703609138431
hbn,abcd,mr,204,273,0.0382,0.0,-0.0303703609138431
hbn,abcd,mr,204,365,0.0316,0.0,-0.0303703609138431
hbn,abcd,mr,204,488,0.0337,0.0,-0.0303703609138431
hbn,abcd,mr,204,652,0.0323,0.0,-0.0303703609138431
hbn,abcd,mr,204,872,0.0348,0.0,-0.0303703609138431
hbn,abcd,mr,204,1165,0.0359,0.0,-0.0303703609138431
hbn,abcd,mr,204,1558,0.0396,0.0,-0.0303703609138431
hbn,abcd,mr,204,2083,0.047,0.0,-0.0303703609138431
hbn,abcd,mr,204,2784,0.0477,0.0,-0.0303703609138431
hbn,abcd,mr,204,3722,0.0534,0.0,-0.0303703609138431
hbn,abcd,mr,204,4976,0.0555,0.0,-0.0303703609138431
hbn,abcd,mr,204,7822,0.06,0.0,-0.0303703609138431
hbn,abcd,mr,273,20,0.0358,0.0,-0.0303703609138431
hbn,abcd,mr,273,27,0.0341,0.0,-0.0303703609138431
hbn,abcd,mr,273,36,0.0295,0.0,-0.0303703609138431
hbn,abcd,mr,273,48,0.0302,0.0,-0.0303703609138431
hbn,abcd,mr,273,64,0.0199,0.0,-0.0303703609138431
hbn,abcd,mr,273,85,0.0227,0.0,-0.0303703609138431
hbn,abcd,mr,273,114,0.0256,0.0,-0.0303703609138431
hbn,abcd,mr,273,153,0.0343,0.0,-0.0303703609138431
hbn,abcd,mr,273,204,0.0371,0.0,-0.0303703609138431
hbn,abcd,mr,273,273,0.0434,0.0,-0.0303703609138431
hbn,abcd,mr,273,365,0.0345,0.0,-0.0303703609138431
hbn,abcd,mr,273,488,0.039,0.0,-0.0303703609138431
hbn,abcd,mr,273,652,0.0385,0.0,-0.0303703609138431
hbn,abcd,mr,273,872,0.0377,0.0,-0.0303703609138431
hbn,abcd,mr,273,1165,0.0388,0.0,-0.0303703609138431
hbn,abcd,mr,273,1558,0.0471,0.0,-0.0303703609138431
hbn,abcd,mr,273,2083,0.0592,0.0,-0.0303703609138431
hbn,abcd,mr,273,2784,0.0648,0.0,-0.0303703609138431
hbn,abcd,mr,273,3722,0.0756,0.0,-0.0303703609138431
hbn,abcd,mr,273,4976,0.0799,0.0,-0.0303703609138431
hbn,abcd,mr,273,7822,0.07,0.0,-0.0303703609138431
hbn,abcd,mr,365,20,0.0394,0.0,-0.0303703609138431
hbn,abcd,mr,365,27,0.0369,0.0,-0.0303703609138431
hbn,abcd,mr,365,36,0.0334,0.0,-0.0303703609138431
hbn,abcd,mr,365,48,0.0369,0.0,-0.0303703609138431
hbn,abcd,mr,365,64,0.0211,0.0,-0.0303703609138431
hbn,abcd,mr,365,85,0.0252,0.0,-0.0303703609138431
hbn,abcd,mr,365,114,0.0279,0.0,-0.0303703609138431
hbn,abcd,mr,365,153,0.0416,0.0,-0.0303703609138431
hbn,abcd,mr,365,204,0.045,0.0,-0.0303703609138431
hbn,abcd,mr,365,273,0.053,0.0,-0.0303703609138431
hbn,abcd,mr,365,365,0.0411,0.0,-0.0303703609138431
hbn,abcd,mr,365,488,0.0446,0.0,-0.0303703609138431
hbn,abcd,mr,365,652,0.0398,0.0,-0.0303703609138431
hbn,abcd,mr,365,872,0.0418,0.0,-0.0303703609138431
hbn,abcd,mr,365,1165,0.0444,0.0,-0.0303703609138431
hbn,abcd,mr,365,1558,0.0519,0.0,-0.0303703609138431
hbn,abcd,mr,365,2083,0.0621,0.0,-0.0303703609138431
hbn,abcd,mr,365,2784,0.0647,0.0,-0.0303703609138431
hbn,abcd,mr,365,3722,0.0739,0.0,-0.0303703609138431
hbn,abcd,mr,365,4976,0.0831,0.0,-0.0303703609138431
hbn,abcd,mr,365,7822,0.08,0.0,-0.0303703609138431
hbn,abcd,mr,488,20,0.0383,0.0,-0.0303703609138431
hbn,abcd,mr,488,27,0.0406,0.0,-0.0303703609138431
hbn,abcd,mr,488,36,0.0351,0.0,-0.0303703609138431
hbn,abcd,mr,488,48,0.0414,0.0,-0.0303703609138431
hbn,abcd,mr,488,64,0.0228,0.0,-0.0303703609138431
hbn,abcd,mr,488,85,0.0312,0.0,-0.0303703609138431
hbn,abcd,mr,488,114,0.0385,0.0,-0.0303703609138431
hbn,abcd,mr,488,153,0.0528,0.0,-0.0303703609138431
hbn,abcd,mr,488,204,0.0586,0.0,-0.0303703609138431
hbn,abcd,mr,488,273,0.0654,0.0,-0.0303703609138431
hbn,abcd,mr,488,365,0.0489,0.0,-0.0303703609138431
hbn,abcd,mr,488,488,0.0539,0.0,-0.0303703609138431
hbn,abcd,mr,488,652,0.046,0.0,-0.0303703609138431
hbn,abcd,mr,488,872,0.0433,0.0,-0.0303703609138431
hbn,abcd,mr,488,1165,0.0431,0.0,-0.0303703609138431
hbn,abcd,mr,488,1558,0.0532,0.0,-0.0303703609138431
hbn,abcd,mr,488,2083,0.0671,0.0,-0.0303703609138431
hbn,abcd,mr,488,2784,0.0705,0.0,-0.0303703609138431
hbn,abcd,mr,488,3722,0.0818,0.0,-0.0303703609138431
hbn,abcd,mr,488,4976,0.0881,0.0,-0.0303703609138431
hbn,abcd,mr,488,7822,0.1,0.0,-0.0303703609138431
hbn,abcd,mr,652,20,0.0418,0.0,-0.0303703609138431
hbn,abcd,mr,652,27,0.0405,0.0,-0.0303703609138431
hbn,abcd,mr,652,36,0.0346,0.0,-0.0303703609138431
hbn,abcd,mr,652,48,0.0403,0.0,-0.0303703609138431
hbn,abcd,mr,652,64,0.0242,0.0,-0.0303703609138431
hbn,abcd,mr,652,85,0.0289,0.0,-0.0303703609138431
hbn,abcd,mr,652,114,0.0412,0.0,-0.0303703609138431
hbn,abcd,mr,652,153,0.0592,0.0,-0.0303703609138431
hbn,abcd,mr,652,204,0.0721,0.0,-0.0303703609138431
hbn,abcd,mr,652,273,0.0876,0.0,-0.0303703609138431
hbn,abcd,mr,652,365,0.0636,0.0,-0.0303703609138431
hbn,abcd,mr,652,488,0.0678,0.0,-0.0303703609138431
hbn,abcd,mr,652,652,0.0604,0.0,-0.0303703609138431
hbn,abcd,mr,652,872,0.06,0.0,-0.0303703609138431
hbn,abcd,mr,652,1165,0.0617,0.0,-0.0303703609138431
hbn,abcd,mr,652,1558,0.0723,0.0,-0.0303703609138431
hbn,abcd,mr,652,2083,0.0947,0.0,-0.0303703609138431
hbn,abcd,mr,652,2784,0.0987,0.0,-0.0303703609138431
hbn,abcd,mr,652,3722,0.1183,0.0,-0.0303703609138431
hbn,abcd,mr,652,4976,0.1343,0.0,-0.0303703609138431
hbn,abcd,mr,652,7822,0.16,0.0,-0.0303703609138431
hbn,abcd,mr,824,20,0.0349,0.0,-0.0303703609138431
hbn,abcd,mr,824,27,0.0348,0.0,-0.0303703609138431
hbn,abcd,mr,824,36,0.0291,0.0,-0.0303703609138431
hbn,abcd,mr,824,48,0.0358,0.0,-0.0303703609138431
hbn,abcd,mr,824,64,0.0215,0.0,-0.0303703609138431
hbn,abcd,mr,824,85,0.0264,0.0,-0.0303703609138431
hbn,abcd,mr,824,114,0.0396,0.0,-0.0303703609138431
hbn,abcd,mr,824,153,0.0613,0.0,-0.0303703609138431
hbn,abcd,mr,824,204,0.075,0.0,-0.0303703609138431
hbn,abcd,mr,824,273,0.0891,0.0,-0.0303703609138431
hbn,abcd,mr,824,365,0.0639,0.0,-0.0303703609138431
hbn,abcd,mr,824,488,0.0648,0.0,-0.0303703609138431
hbn,abcd,mr,824,652,0.0599,0.0,-0.0303703609138431
hbn,abcd,mr,824,872,0.0563,0.0,-0.0303703609138431
hbn,abcd,mr,824,1165,0.0587,0.0,-0.0303703609138431
hbn,abcd,mr,824,1558,0.0684,0.0,-0.0303703609138431
hbn,abcd,mr,824,2083,0.0957,0.0,-0.0303703609138431
hbn,abcd,mr,824,2784,0.0997,0.0,-0.0303703609138431
hbn,abcd,mr,824,3722,0.1143,0.0,-0.0303703609138431
hbn,abcd,mr,824,4976,0.1298,0.0,-0.0303703609138431
hbn,abcd,mr,824,7822,0.14,0.0,-0.0303703609138431
hbn,hcpd,age,20,20,0.57,1.0,0.7258490817974242
hbn,hcpd,age,20,27,0.6626,1.0,0.7258490817974242
hbn,hcpd,age,20,36,0.7454,1.0,0.7258490817974242
hbn,hcpd,age,20,48,0.7974,1.0,0.7258490817974242
hbn,hcpd,age,20,64,0.8483,1.0,0.7258490817974242
hbn,hcpd,age,20,85,0.8822,1.0,0.7258490817974242
hbn,hcpd,age,20,114,0.9072,1.0,0.7258490817974242
hbn,hcpd,age,20,153,0.9242,1.0,0.7258490817974242
hbn,hcpd,age,20,204,0.9311,1.0,0.7258490817974242
hbn,hcpd,age,20,273,0.938,1.0,0.7258490817974242
hbn,hcpd,age,20,365,0.9414,1.0,0.7258490817974242
hbn,hcpd,age,20,488,0.9455,1.0,0.7258490817974242
hbn,hcpd,age,20,605,0.95,1.0,0.7258490817974242
hbn,hcpd,age,27,20,0.6298,1.0,0.7258490817974242
hbn,hcpd,age,27,27,0.7273,1.0,0.7258490817974242
hbn,hcpd,age,27,36,0.8098,1.0,0.7258490817974242
hbn,hcpd,age,27,48,0.8577,1.0,0.7258490817974242
hbn,hcpd,age,27,64,0.9041,1.0,0.7258490817974242
hbn,hcpd,age,27,85,0.9268,1.0,0.7258490817974242
hbn,hcpd,age,27,114,0.9425,1.0,0.7258490817974242
hbn,hcpd,age,27,153,0.9518,1.0,0.7258490817974242
hbn,hcpd,age,27,204,0.958,1.0,0.7258490817974242
hbn,hcpd,age,27,273,0.9637,1.0,0.7258490817974242
hbn,hcpd,age,27,365,0.968,1.0,0.7258490817974242
hbn,hcpd,age,27,488,0.9717,1.0,0.7258490817974242
hbn,hcpd,age,27,605,0.97,1.0,0.7258490817974242
hbn,hcpd,age,36,20,0.7167,1.0,0.7258490817974242
hbn,hcpd,age,36,27,0.8156,1.0,0.7258490817974242
hbn,hcpd,age,36,36,0.8935,1.0,0.7258490817974242
hbn,hcpd,age,36,48,0.9346,1.0,0.7258490817974242
hbn,hcpd,age,36,64,0.971,1.0,0.7258490817974242
hbn,hcpd,age,36,85,0.9837,1.0,0.7258490817974242
hbn,hcpd,age,36,114,0.9904,1.0,0.7258490817974242
hbn,hcpd,age,36,153,0.9933,1.0,0.7258490817974242
hbn,hcpd,age,36,204,0.995,1.0,0.7258490817974242
hbn,hcpd,age,36,273,0.9959,1.0,0.7258490817974242
hbn,hcpd,age,36,365,0.998,1.0,0.7258490817974242
hbn,hcpd,age,36,488,0.9995,1.0,0.7258490817974242
hbn,hcpd,age,36,605,1.0,1.0,0.7258490817974242
hbn,hcpd,age,48,20,0.7994,1.0,0.7258490817974242
hbn,hcpd,age,48,27,0.8829,1.0,0.7258490817974242
hbn,hcpd,age,48,36,0.949,1.0,0.7258490817974242
hbn,hcpd,age,48,48,0.9764,1.0,0.7258490817974242
hbn,hcpd,age,48,64,0.9956,1.0,0.7258490817974242
hbn,hcpd,age,48,85,0.9986,1.0,0.7258490817974242
hbn,hcpd,age,48,114,0.9998,1.0,0.7258490817974242
hbn,hcpd,age,48,153,1.0,1.0,0.7258490817974242
hbn,hcpd,age,48,204,1.0,1.0,0.7258490817974242
hbn,hcpd,age,48,273,1.0,1.0,0.7258490817974242
hbn,hcpd,age,48,365,1.0,1.0,0.7258490817974242
hbn,hcpd,age,48,488,1.0,1.0,0.7258490817974242
hbn,hcpd,age,48,605,1.0,1.0,0.7258490817974242
hbn,hcpd,age,64,20,0.8573,1.0,0.7258490817974242
hbn,hcpd,age,64,27,0.9241,1.0,0.7258490817974242
hbn,hcpd,age,64,36,0.9756,1.0,0.7258490817974242
hbn,hcpd,age,64,48,0.9894,1.0,0.7258490817974242
hbn,hcpd,age,64,64,0.9986,1.0,0.7258490817974242
hbn,hcpd,age,64,85,0.9995,1.0,0.7258490817974242
hbn,hcpd,age,64,114,0.9999,1.0,0.7258490817974242
hbn,hcpd,age,64,153,1.0,1.0,0.7258490817974242
hbn,hcpd,age,64,204,1.0,1.0,0.7258490817974242
hbn,hcpd,age,64,273,1.0,1.0,0.7258490817974242
hbn,hcpd,age,64,365,1.0,1.0,0.7258490817974242
hbn,hcpd,age,64,488,1.0,1.0,0.7258490817974242
hbn,hcpd,age,64,605,1.0,1.0,0.7258490817974242
hbn,hcpd,age,85,20,0.8902,1.0,0.7258490817974242
hbn,hcpd,age,85,27,0.9489,1.0,0.7258490817974242
hbn,hcpd,age,85,36,0.9869,1.0,0.7258490817974242
hbn,hcpd,age,85,48,0.9965,1.0,0.7258490817974242
hbn,hcpd,age,85,64,0.9998,1.0,0.7258490817974242
hbn,hcpd,age,85,85,1.0,1.0,0.7258490817974242
hbn,hcpd,age,85,114,1.0,1.0,0.7258490817974242
hbn,hcpd,age,85,153,1.0,1.0,0.7258490817974242
hbn,hcpd,age,85,204,1.0,1.0,0.7258490817974242
hbn,hcpd,age,85,273,1.0,1.0,0.7258490817974242
hbn,hcpd,age,85,365,1.0,1.0,0.7258490817974242
hbn,hcpd,age,85,488,1.0,1.0,0.7258490817974242
hbn,hcpd,age,85,605,1.0,1.0,0.7258490817974242
hbn,hcpd,age,114,20,0.9127,1.0,0.7258490817974242
hbn,hcpd,age,114,27,0.9626,1.0,0.7258490817974242
hbn,hcpd,age,114,36,0.9921,1.0,0.7258490817974242
hbn,hcpd,age,114,48,0.9984,1.0,0.7258490817974242
hbn,hcpd,age,114,64,1.0,1.0,0.7258490817974242
hbn,hcpd,age,114,85,1.0,1.0,0.7258490817974242
hbn,hcpd,age,114,114,1.0,1.0,0.7258490817974242
hbn,hcpd,age,114,153,1.0,1.0,0.7258490817974242
hbn,hcpd,age,114,204,1.0,1.0,0.7258490817974242
hbn,hcpd,age,114,273,1.0,1.0,0.7258490817974242
hbn,hcpd,age,114,365,1.0,1.0,0.7258490817974242
hbn,hcpd,age,114,488,1.0,1.0,0.7258490817974242
hbn,hcpd,age,114,605,1.0,1.0,0.7258490817974242
hbn,hcpd,age,153,20,0.9349,1.0,0.7258490817974242
hbn,hcpd,age,153,27,0.9751,1.0,0.7258490817974242
hbn,hcpd,age,153,36,0.9954,1.0,0.7258490817974242
hbn,hcpd,age,153,48,0.9991,1.0,0.7258490817974242
hbn,hcpd,age,153,64,1.0,1.0,0.7258490817974242
hbn,hcpd,age,153,85,1.0,1.0,0.7258490817974242
hbn,hcpd,age,153,114,1.0,1.0,0.7258490817974242
hbn,hcpd,age,153,153,1.0,1.0,0.7258490817974242
hbn,hcpd,age,153,204,1.0,1.0,0.7258490817974242
hbn,hcpd,age,153,273,1.0,1.0,0.7258490817974242
hbn,hcpd,age,153,365,1.0,1.0,0.7258490817974242
hbn,hcpd,age,153,488,1.0,1.0,0.7258490817974242
hbn,hcpd,age,153,605,1.0,1.0,0.7258490817974242
hbn,hcpd,age,204,20,0.9438,1.0,0.7258490817974242
hbn,hcpd,age,204,27,0.9799,1.0,0.7258490817974242
hbn,hcpd,age,204,36,0.9971,1.0,0.7258490817974242
hbn,hcpd,age,204,48,0.9998,1.0,0.7258490817974242
hbn,hcpd,age,204,64,1.0,1.0,0.7258490817974242
hbn,hcpd,age,204,85,1.0,1.0,0.7258490817974242
hbn,hcpd,age,204,114,1.0,1.0,0.7258490817974242
hbn,hcpd,age,204,153,1.0,1.0,0.7258490817974242
hbn,hcpd,age,204,204,1.0,1.0,0.7258490817974242
hbn,hcpd,age,204,273,1.0,1.0,0.7258490817974242
hbn,hcpd,age,204,365,1.0,1.0,0.7258490817974242
hbn,hcpd,age,204,488,1.0,1.0,0.7258490817974242
hbn,hcpd,age,204,605,1.0,1.0,0.7258490817974242
hbn,hcpd,age,273,20,0.9567,1.0,0.7258490817974242
hbn,hcpd,age,273,27,0.9873,1.0,0.7258490817974242
hbn,hcpd,age,273,36,0.9982,1.0,0.7258490817974242
hbn,hcpd,age,273,48,1.0,1.0,0.7258490817974242
hbn,hcpd,age,273,64,1.0,1.0,0.7258490817974242
hbn,hcpd,age,273,85,1.0,1.0,0.7258490817974242
hbn,hcpd,age,273,114,1.0,1.0,0.7258490817974242
hbn,hcpd,age,273,153,1.0,1.0,0.7258490817974242
hbn,hcpd,age,273,204,1.0,1.0,0.7258490817974242
hbn,hcpd,age,273,273,1.0,1.0,0.7258490817974242
hbn,hcpd,age,273,365,1.0,1.0,0.7258490817974242
hbn,hcpd,age,273,488,1.0,1.0,0.7258490817974242
hbn,hcpd,age,273,605,1.0,1.0,0.7258490817974242
hbn,hcpd,age,365,20,0.9672,1.0,0.7258490817974242
hbn,hcpd,age,365,27,0.9903,1.0,0.7258490817974242
hbn,hcpd,age,365,36,0.9992,1.0,0.7258490817974242
hbn,hcpd,age,365,48,1.0,1.0,0.7258490817974242
hbn,hcpd,age,365,64,1.0,1.0,0.7258490817974242
hbn,hcpd,age,365,85,1.0,1.0,0.7258490817974242
hbn,hcpd,age,365,114,1.0,1.0,0.7258490817974242
hbn,hcpd,age,365,153,1.0,1.0,0.7258490817974242
hbn,hcpd,age,365,204,1.0,1.0,0.7258490817974242
hbn,hcpd,age,365,273,1.0,1.0,0.7258490817974242
hbn,hcpd,age,365,365,1.0,1.0,0.7258490817974242
hbn,hcpd,age,365,488,1.0,1.0,0.7258490817974242
hbn,hcpd,age,365,605,1.0,1.0,0.7258490817974242
hbn,hcpd,age,488,20,0.9717,1.0,0.7258490817974242
hbn,hcpd,age,488,27,0.9921,1.0,0.7258490817974242
hbn,hcpd,age,488,36,0.9994,1.0,0.7258490817974242
hbn,hcpd,age,488,48,1.0,1.0,0.7258490817974242
hbn,hcpd,age,488,64,1.0,1.0,0.7258490817974242
hbn,hcpd,age,488,85,1.0,1.0,0.7258490817974242
hbn,hcpd,age,488,114,1.0,1.0,0.7258490817974242
hbn,hcpd,age,488,153,1.0,1.0,0.7258490817974242
hbn,hcpd,age,488,204,1.0,1.0,0.7258490817974242
hbn,hcpd,age,488,273,1.0,1.0,0.7258490817974242
hbn,hcpd,age,488,365,1.0,1.0,0.7258490817974242
hbn,hcpd,age,488,488,1.0,1.0,0.7258490817974242
hbn,hcpd,age,488,605,1.0,1.0,0.7258490817974242
hbn,hcpd,age,652,20,0.9761,1.0,0.7258490817974242
hbn,hcpd,age,652,27,0.9942,1.0,0.7258490817974242
hbn,hcpd,age,652,36,0.9998,1.0,0.7258490817974242
hbn,hcpd,age,652,48,1.0,1.0,0.7258490817974242
hbn,hcpd,age,652,64,1.0,1.0,0.7258490817974242
hbn,hcpd,age,652,85,1.0,1.0,0.7258490817974242
hbn,hcpd,age,652,114,1.0,1.0,0.7258490817974242
hbn,hcpd,age,652,153,1.0,1.0,0.7258490817974242
hbn,hcpd,age,652,204,1.0,1.0,0.7258490817974242
hbn,hcpd,age,652,273,1.0,1.0,0.7258490817974242
hbn,hcpd,age,652,365,1.0,1.0,0.7258490817974242
hbn,hcpd,age,652,488,1.0,1.0,0.7258490817974242
hbn,hcpd,age,652,605,1.0,1.0,0.7258490817974242
hbn,hcpd,age,872,20,0.9813,1.0,0.7258490817974242
hbn,hcpd,age,872,27,0.9972,1.0,0.7258490817974242
hbn,hcpd,age,872,36,1.0,1.0,0.7258490817974242
hbn,hcpd,age,872,48,1.0,1.0,0.7258490817974242
hbn,hcpd,age,872,64,1.0,1.0,0.7258490817974242
hbn,hcpd,age,872,85,1.0,1.0,0.7258490817974242
hbn,hcpd,age,872,114,1.0,1.0,0.7258490817974242
hbn,hcpd,age,872,153,1.0,1.0,0.7258490817974242
hbn,hcpd,age,872,204,1.0,1.0,0.7258490817974242
hbn,hcpd,age,872,273,1.0,1.0,0.7258490817974242
hbn,hcpd,age,872,365,1.0,1.0,0.7258490817974242
hbn,hcpd,age,872,488,1.0,1.0,0.7258490817974242
hbn,hcpd,age,872,605,1.0,1.0,0.7258490817974242
hbn,hcpd,age,1001,20,0.9827,1.0,0.7258490817974242
hbn,hcpd,age,1001,27,0.9973,1.0,0.7258490817974242
hbn,hcpd,age,1001,36,1.0,1.0,0.7258490817974242
hbn,hcpd,age,1001,48,1.0,1.0,0.7258490817974242
hbn,hcpd,age,1001,64,1.0,1.0,0.7258490817974242
hbn,hcpd,age,1001,85,1.0,1.0,0.7258490817974242
hbn,hcpd,age,1001,114,1.0,1.0,0.7258490817974242
hbn,hcpd,age,1001,153,1.0,1.0,0.7258490817974242
hbn,hcpd,age,1001,204,1.0,1.0,0.7258490817974242
hbn,hcpd,age,1001,273,1.0,1.0,0.7258490817974242
hbn,hcpd,age,1001,365,1.0,1.0,0.7258490817974242
hbn,hcpd,age,1001,488,1.0,1.0,0.7258490817974242
hbn,hcpd,age,1001,605,1.0,1.0,0.7258490817974242
hbn,hcpd,attn,20,20,0.0725,0.0,0.0466157381101604
hbn,hcpd,attn,20,27,0.0779,0.0,0.0466157381101604
hbn,hcpd,attn,20,36,0.0875,0.0,0.0466157381101604
hbn,hcpd,attn,20,48,0.102,0.0,0.0466157381101604
hbn,hcpd,attn,20,64,0.1051,0.0,0.0466157381101604
hbn,hcpd,attn,20,85,0.1195,0.0,0.0466157381101604
hbn,hcpd,attn,20,114,0.1414,0.0,0.0466157381101604
hbn,hcpd,attn,20,153,0.1713,0.0,0.0466157381101604
hbn,hcpd,attn,20,204,0.1867,0.0,0.0466157381101604
hbn,hcpd,attn,20,273,0.2287,0.0,0.0466157381101604
hbn,hcpd,attn,20,365,0.2621,0.0,0.0466157381101604
hbn,hcpd,attn,20,462,0.3,0.0,0.0466157381101604
hbn,hcpd,attn,27,20,0.0723,0.0,0.0466157381101604
hbn,hcpd,attn,27,27,0.0778,0.0,0.0466157381101604
hbn,hcpd,attn,27,36,0.0857,0.0,0.0466157381101604
hbn,hcpd,attn,27,48,0.0973,0.0,0.0466157381101604
hbn,hcpd,attn,27,64,0.1038,0.0,0.0466157381101604
hbn,hcpd,attn,27,85,0.1151,0.0,0.0466157381101604
hbn,hcpd,attn,27,114,0.1425,0.0,0.0466157381101604
hbn,hcpd,attn,27,153,0.1664,0.0,0.0466157381101604
hbn,hcpd,attn,27,204,0.1905,0.0,0.0466157381101604
hbn,hcpd,attn,27,273,0.2307,0.0,0.0466157381101604
hbn,hcpd,attn,27,365,0.2634,0.0,0.0466157381101604
hbn,hcpd,attn,27,462,0.28,0.0,0.0466157381101604
hbn,hcpd,attn,36,20,0.0755,0.0,0.0466157381101604
hbn,hcpd,attn,36,27,0.0827,0.0,0.0466157381101604
hbn,hcpd,attn,36,36,0.0929,0.0,0.0466157381101604
hbn,hcpd,attn,36,48,0.1049,0.0,0.0466157381101604
hbn,hcpd,attn,36,64,0.1122,0.0,0.0466157381101604
hbn,hcpd,attn,36,85,0.126,0.0,0.0466157381101604
hbn,hcpd,attn,36,114,0.1525,0.0,0.0466157381101604
hbn,hcpd,attn,36,153,0.1774,0.0,0.0466157381101604
hbn,hcpd,attn,36,204,0.2049,0.0,0.0466157381101604
hbn,hcpd,attn,36,273,0.239,0.0,0.0466157381101604
hbn,hcpd,attn,36,365,0.2661,0.0,0.0466157381101604
hbn,hcpd,attn,36,462,0.29,0.0,0.0466157381101604
hbn,hcpd,attn,48,20,0.0727,0.0,0.0466157381101604
hbn,hcpd,attn,48,27,0.0795,0.0,0.0466157381101604
hbn,hcpd,attn,48,36,0.0904,0.0,0.0466157381101604
hbn,hcpd,attn,48,48,0.1018,0.0,0.0466157381101604
hbn,hcpd,attn,48,64,0.1122,0.0,0.0466157381101604
hbn,hcpd,attn,48,85,0.1221,0.0,0.0466157381101604
hbn,hcpd,attn,48,114,0.1458,0.0,0.0466157381101604
hbn,hcpd,attn,48,153,0.1693,0.0,0.0466157381101604
hbn,hcpd,attn,48,204,0.1924,0.0,0.0466157381101604
hbn,hcpd,attn,48,273,0.2342,0.0,0.0466157381101604
hbn,hcpd,attn,48,365,0.2714,0.0,0.0466157381101604
hbn,hcpd,attn,48,462,0.34,0.0,0.0466157381101604
hbn,hcpd,attn,64,20,0.0764,0.0,0.0466157381101604
hbn,hcpd,attn,64,27,0.0828,0.0,0.0466157381101604
hbn,hcpd,attn,64,36,0.0886,0.0,0.0466157381101604
hbn,hcpd,attn,64,48,0.1004,0.0,0.0466157381101604
hbn,hcpd,attn,64,64,0.1084,0.0,0.0466157381101604
hbn,hcpd,attn,64,85,0.1146,0.0,0.0466157381101604
hbn,hcpd,attn,64,114,0.1375,0.0,0.0466157381101604
hbn,hcpd,attn,64,153,0.1535,0.0,0.0466157381101604
hbn,hcpd,attn,64,204,0.1714,0.0,0.0466157381101604
hbn,hcpd,attn,64,273,0.1929,0.0,0.0466157381101604
hbn,hcpd,attn,64,365,0.2047,0.0,0.0466157381101604
hbn,hcpd,attn,64,462,0.23,0.0,0.0466157381101604
hbn,hcpd,attn,85,20,0.0694,0.0,0.0466157381101604
hbn,hcpd,attn,85,27,0.0755,0.0,0.0466157381101604
hbn,hcpd,attn,85,36,0.0814,0.0,0.0466157381101604
hbn,hcpd,attn,85,48,0.0946,0.0,0.0466157381101604
hbn,hcpd,attn,85,64,0.1022,0.0,0.0466157381101604
hbn,hcpd,attn,85,85,0.106,0.0,0.0466157381101604
hbn,hcpd,attn,85,114,0.1201,0.0,0.0466157381101604
hbn,hcpd,attn,85,153,0.1351,0.0,0.0466157381101604
hbn,hcpd,attn,85,204,0.1506,0.0,0.0466157381101604
hbn,hcpd,attn,85,273,0.1695,0.0,0.0466157381101604
hbn,hcpd,attn,85,365,0.1874,0.0,0.0466157381101604
hbn,hcpd,attn,85,462,0.21,0.0,0.0466157381101604
hbn,hcpd,attn,114,20,0.0716,0.0,0.0466157381101604
hbn,hcpd,attn,114,27,0.0741,0.0,0.0466157381101604
hbn,hcpd,attn,114,36,0.0819,0.0,0.0466157381101604
hbn,hcpd,attn,114,48,0.0922,0.0,0.0466157381101604
hbn,hcpd,attn,114,64,0.1023,0.0,0.0466157381101604
hbn,hcpd,attn,114,85,0.1034,0.0,0.0466157381101604
hbn,hcpd,attn,114,114,0.1151,0.0,0.0466157381101604
hbn,hcpd,attn,114,153,0.1266,0.0,0.0466157381101604
hbn,hcpd,attn,114,204,0.1441,0.0,0.0466157381101604
hbn,hcpd,attn,114,273,0.1615,0.0,0.0466157381101604
hbn,hcpd,attn,114,365,0.1794,0.0,0.0466157381101604
hbn,hcpd,attn,114,462,0.21,0.0,0.0466157381101604
hbn,hcpd,attn,153,20,0.075,0.0,0.0466157381101604
hbn,hcpd,attn,153,27,0.0757,0.0,0.0466157381101604
hbn,hcpd,attn,153,36,0.0828,0.0,0.0466157381101604
hbn,hcpd,attn,153,48,0.0894,0.0,0.0466157381101604
hbn,hcpd,attn,153,64,0.099,0.0,0.0466157381101604
hbn,hcpd,attn,153,85,0.0977,0.0,0.0466157381101604
hbn,hcpd,attn,153,114,0.11,0.0,0.0466157381101604
hbn,hcpd,attn,153,153,0.1171,0.0,0.0466157381101604
hbn,hcpd,attn,153,204,0.1316,0.0,0.0466157381101604
hbn,hcpd,attn,153,273,0.1508,0.0,0.0466157381101604
hbn,hcpd,attn,153,365,0.1611,0.0,0.0466157381101604
hbn,hcpd,attn,153,462,0.2,0.0,0.0466157381101604
hbn,hcpd,attn,204,20,0.0697,0.0,0.0466157381101604
hbn,hcpd,attn,204,27,0.0703,0.0,0.0466157381101604
hbn,hcpd,attn,204,36,0.0783,0.0,0.0466157381101604
hbn,hcpd,attn,204,48,0.0776,0.0,0.0466157381101604
